Name;Affected Individual Factor;Covering Duration (hours);Service Threshold (hours);Vehicle Count;Helicopter Speed;Ground Speed;Depot Candidates;Depot Capacity Percentage;Route Cost Scaling Factor;#Depots;#Facilities;#Unique Facilities;#Customers;#Modeled Individuals;Total Demand;Aircraft Type;p;total cost;routing cost;covering cost;routing distance;total covering distance;mean covering distance per household;median covering distance per household;std. covering distance per household;mean route utilization (%);95% quantile covering distances per household;unique facility count;longest route length;route lengths;nonempty routes;nonsingle routes;VNS iterations
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS0.5_rmCDTrue;0,75;3;1;3;150;4;all;1;0,5;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS10_rmCDTrue;0,75;3;1;3;150;4;all;1;10,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS1_rmCDTrue;0,75;3;1;3;150;4;all;1;1,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS3_rmCDTrue;0,75;3;1;3;150;4;all;1;3,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS5_rmCDTrue;0,75;3;1;3;150;4;all;1;5,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT1_rcS7_rmCDTrue;0,75;3;1;3;150;4;all;1;7,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS0.1_rmCDTrue;0,75;3;2;3;150;4;all;1;0,1;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS0.5_rmCDTrue;0,75;3;2;3;150;4;all;1;0,5;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS10_rmCDTrue;0,75;3;2;3;150;4;all;1;10,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS1_rmCDTrue;0,75;3;2;3;150;4;all;1;1,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS3_rmCDTrue;0,75;3;2;3;150;4;all;1;3,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS5_rmCDTrue;0,75;3;2;3;150;4;all;1;5,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT2_rcS7_rmCDTrue;0,75;3;2;3;150;4;all;1;7,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS0.1_rmCDTrue;0,75;3;3;3;150;4;all;1;0,1;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS0.5_rmCDTrue;0,75;3;3;3;150;4;all;1;0,5;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS10_rmCDTrue;0,75;3;3;3;150;4;all;1;10,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS1_rmCDTrue;0,75;3;3;3;150;4;all;1;1,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS3_rmCDTrue;0,75;3;3;3;150;4;all;1;3,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS5_rmCDTrue;0,75;3;3;3;150;4;all;1;5,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD3_sT3_rcS7_rmCDTrue;0,75;3;3;3;150;4;all;1;7,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS0.1_rmCDTrue;0,75;4;1;3;150;4;all;1;0,1;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS0.5_rmCDTrue;0,75;4;1;3;150;4;all;1;0,5;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS10_rmCDTrue;0,75;4;1;3;150;4;all;1;10,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS1_rmCDTrue;0,75;4;1;3;150;4;all;1;1,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS3_rmCDTrue;0,75;4;1;3;150;4;all;1;3,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS5_rmCDTrue;0,75;4;1;3;150;4;all;1;5,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT1_rcS7_rmCDTrue;0,75;4;1;3;150;4;all;1;7,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS0.1_rmCDTrue;0,75;4;2;3;150;4;all;1;0,1;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS0.5_rmCDTrue;0,75;4;2;3;150;4;all;1;0,5;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS10_rmCDTrue;0,75;4;2;3;150;4;all;1;10,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS1_rmCDTrue;0,75;4;2;3;150;4;all;1;1,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS3_rmCDTrue;0,75;4;2;3;150;4;all;1;3,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS5_rmCDTrue;0,75;4;2;3;150;4;all;1;5,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT2_rcS7_rmCDTrue;0,75;4;2;3;150;4;all;1;7,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS0.1_rmCDTrue;0,75;4;3;3;150;4;all;1;0,1;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS0.5_rmCDTrue;0,75;4;3;3;150;4;all;1;0,5;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS10_rmCDTrue;0,75;4;3;3;150;4;all;1;10,0;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS1_rmCDTrue;0,75;4;3;3;150;4;all;1;1,0;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS3_rmCDTrue;0,75;4;3;3;150;4;all;1;3,0;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS5_rmCDTrue;0,75;4;3;3;150;4;all;1;5,0;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT3_rcS7_rmCDTrue;0,75;4;3;3;150;4;all;1;7,0;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS0.1_rmCDTrue;0,75;4;4;3;150;4;all;1;0,1;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS0.5_rmCDTrue;0,75;4;4;3;150;4;all;1;0,5;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS10_rmCDTrue;0,75;4;4;3;150;4;all;1;10,0;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS1_rmCDTrue;0,75;4;4;3;150;4;all;1;1,0;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS3_rmCDTrue;0,75;4;4;3;150;4;all;1;3,0;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS5_rmCDTrue;0,75;4;4;3;150;4;all;1;5,0;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt3_cD4_sT4_rcS7_rmCDTrue;0,75;4;4;3;150;4;all;1;7,0;2;342;342;558;4573;2135,591;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS0.1_rmCDTrue;0,75;1;1;4;150;4;all;1;0,1;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS0.5_rmCDTrue;0,75;1;1;4;150;4;all;1;0,5;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS10_rmCDTrue;0,75;1;1;4;150;4;all;1;10,0;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS1_rmCDTrue;0,75;1;1;4;150;4;all;1;1,0;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS3_rmCDTrue;0,75;1;1;4;150;4;all;1;3,0;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS5_rmCDTrue;0,75;1;1;4;150;4;all;1;5,0;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD1_sT1_rcS7_rmCDTrue;0,75;1;1;4;150;4;all;1;7,0;2;276;276;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS0.1_rmCDTrue;0,75;2;1;4;150;4;all;1;0,1;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS0.5_rmCDTrue;0,75;2;1;4;150;4;all;1;0,5;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS10_rmCDTrue;0,75;2;1;4;150;4;all;1;10,0;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS1_rmCDTrue;0,75;2;1;4;150;4;all;1;1,0;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS3_rmCDTrue;0,75;2;1;4;150;4;all;1;3,0;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS5_rmCDTrue;0,75;2;1;4;150;4;all;1;5,0;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT1_rcS7_rmCDTrue;0,75;2;1;4;150;4;all;1;7,0;2;305;305;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS0.1_rmCDTrue;0,75;2;2;4;150;4;all;1;0,1;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS0.5_rmCDTrue;0,75;2;2;4;150;4;all;1;0,5;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS10_rmCDTrue;0,75;2;2;4;150;4;all;1;10,0;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS1_rmCDTrue;0,75;2;2;4;150;4;all;1;1,0;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS3_rmCDTrue;0,75;2;2;4;150;4;all;1;3,0;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS5_rmCDTrue;0,75;2;2;4;150;4;all;1;5,0;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD2_sT2_rcS7_rmCDTrue;0,75;2;2;4;150;4;all;1;7,0;2;308;308;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS0.1_rmCDTrue;0,75;3;1;4;150;4;all;1;0,1;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS0.5_rmCDTrue;0,75;3;1;4;150;4;all;1;0,5;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS10_rmCDTrue;0,75;3;1;4;150;4;all;1;10,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS1_rmCDTrue;0,75;3;1;4;150;4;all;1;1,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS3_rmCDTrue;0,75;3;1;4;150;4;all;1;3,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS5_rmCDTrue;0,75;3;1;4;150;4;all;1;5,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT1_rcS7_rmCDTrue;0,75;3;1;4;150;4;all;1;7,0;2;323;323;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS0.1_rmCDTrue;0,75;3;2;4;150;4;all;1;0,1;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS0.5_rmCDTrue;0,75;3;2;4;150;4;all;1;0,5;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS10_rmCDTrue;0,75;3;2;4;150;4;all;1;10,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS1_rmCDTrue;0,75;3;2;4;150;4;all;1;1,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS3_rmCDTrue;0,75;3;2;4;150;4;all;1;3,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS5_rmCDTrue;0,75;3;2;4;150;4;all;1;5,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT2_rcS7_rmCDTrue;0,75;3;2;4;150;4;all;1;7,0;2;324;324;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS0.1_rmCDTrue;0,75;3;3;4;150;4;all;1;0,1;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS0.5_rmCDTrue;0,75;3;3;4;150;4;all;1;0,5;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS10_rmCDTrue;0,75;3;3;4;150;4;all;1;10,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS1_rmCDTrue;0,75;3;3;4;150;4;all;1;1,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS3_rmCDTrue;0,75;3;3;4;150;4;all;1;3,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS5_rmCDTrue;0,75;3;3;4;150;4;all;1;5,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD3_sT3_rcS7_rmCDTrue;0,75;3;3;4;150;4;all;1;7,0;2;324;324;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS0.1_rmCDTrue;0,75;4;1;4;150;4;all;1;0,1;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS0.5_rmCDTrue;0,75;4;1;4;150;4;all;1;0,5;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS10_rmCDTrue;0,75;4;1;4;150;4;all;1;10,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS1_rmCDTrue;0,75;4;1;4;150;4;all;1;1,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS3_rmCDTrue;0,75;4;1;4;150;4;all;1;3,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS5_rmCDTrue;0,75;4;1;4;150;4;all;1;5,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT1_rcS7_rmCDTrue;0,75;4;1;4;150;4;all;1;7,0;2;342;342;432;4187;1955,329;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS0.1_rmCDTrue;0,75;4;2;4;150;4;all;1;0,1;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS0.5_rmCDTrue;0,75;4;2;4;150;4;all;1;0,5;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS10_rmCDTrue;0,75;4;2;4;150;4;all;1;10,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS1_rmCDTrue;0,75;4;2;4;150;4;all;1;1,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS3_rmCDTrue;0,75;4;2;4;150;4;all;1;3,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS5_rmCDTrue;0,75;4;2;4;150;4;all;1;5,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT2_rcS7_rmCDTrue;0,75;4;2;4;150;4;all;1;7,0;2;342;342;532;4513;2107,571;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT3_rcS0.1_rmCDTrue;0,75;4;3;4;150;4;all;1;0,1;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
Baghlan ai0.75_Mi-8_p28_hS150_gS4_dall_dP1_fCap200_vCnt4_cD4_sT3_rcS0.5_rmCDTrue;0,75;4;3;4;150;4;all;1;0,5;2;342;342;554;4569;2133,723;Mi-8;28;;;;;;;;;;;;;;;;
